email,customer_id,employee_index,country,sex,age,joindate,customer_index6,customer_life,customer_relation,res_index,for_index,prov_code,prov_name,activity_index,income,segmentation,CheckingAccount,SavingsAccount,CreditCard,HomeLoan,AutoLoan,InvestmentAccount,RetirementAccount,MoneyMarketAccount,CDAccount,DebitCard,OnlineBanking,Mortgage,DirectDeposit,Pension,BillPay,PersonalLoan,BrokerageAccount,TrustAccount,OverdraftProtection,PrepaidCard,MoneyTransfer,DirectDebit,BusinessAccount,SafeDepositBox
miranda28@example.org,2013510,S,MX,O,34,02/04/23,6,20,B,S,S,6.0,West Shanemouth,0.973344922060542,50139.75566981249,Premium,0,0,0,1,1,1,1,1,1,0,1,0,0.0,,1,1,0,1,0,1,0,0,0,1
rwebster@example.net,8612340,S,US,F,56,02/01/17,9,17,A,N,N,2.0,Cherylmouth,0.22533646705232036,157928.81241223039,Business,0,0,0,0,0,0,1,1,1,1,0,0,1.0,0.0,0,1,1,1,1,1,1,1,0,1
floresdaniel@example.com,8708794,S,CA,M,25,18/11/20,5,14,C,N,N,38.0,Port Richard,0.05556275827830581,94902.31377496786,Individual,1,1,1,1,0,1,0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,0,0,0,1,1
williamsmichelle@example.org,6378851,S,CA,M,57,21/03/25,4,8,B,S,S,29.0,Annehaven,0.7622012971479953,156771.26910429815,Individual,0,1,1,0,1,1,0,1,1,0,1,0,0.0,0.0,0,0,1,1,0,1,1,0,1,0
zgonzalez@example.org,7972609,N,MX,F,60,24/05/24,4,10,A,S,S,33.0,Craigland,0.6291772747719375,24756.593317396997,Individual,0,0,1,0,1,1,1,1,0,0,0,0,1.0,1.0,0,1,0,1,0,0,0,1,1,0
susansmith@example.net,1004158,S,US,M,73,31/08/15,7,11,B,N,S,18.0,Kristenfurt,0.4443876237019093,96694.8930883261,Individual,1,0,1,1,0,0,1,1,0,0,0,1,1.0,,1,1,1,0,1,0,1,1,0,1
tiffany09@example.org,4715248,N,MX,F,67,24/12/21,6,4,B,S,N,,Barkerbury,0.9760033417308034,192593.06330227,Premium,0,0,0,1,0,0,0,0,1,0,0,0,0.0,,0,0,0,0,1,0,0,0,0,1
nmoran@example.net,1657139,N,CA,O,29,08/01/24,0,9,A,N,N,15.0,North Jasonland,0.10390603789001085,71486.79056614128,Premium,0,1,1,1,0,0,1,1,0,0,0,1,1.0,,0,1,1,0,0,0,0,0,1,0
carledwards@example.com,2541382,N,CA,M,65,01/11/21,9,14,A,N,S,48.0,Davisstad,0.5618919970793481,77484.16931459731,Individual,1,0,1,1,1,1,1,1,0,0,1,0,1.0,0.0,0,0,1,1,1,0,0,0,0,0
jcurtis@example.org,6073830,S,CA,O,66,13/09/18,10,1,B,N,S,47.0,Kevinshire,0.17110978397290877,65587.25020442515,Individual,0,1,1,1,0,1,0,0,0,1,1,1,0.0,1.0,0,0,0,0,0,0,0,1,1,1
maryvaldez@example.org,7181353,N,CA,O,59,19/05/22,1,18,C,S,N,22.0,Onealborough,0.47072160883841785,23813.729060510203,Premium,1,1,0,1,1,0,0,0,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1,1,0,1
jacksonchad@example.net,2211167,N,US,M,56,16/02/23,6,11,A,N,S,55.0,Mollymouth,0.011431925343855953,170917.71177813987,Premium,1,0,1,1,1,1,1,1,0,0,1,1,1.0,,0,0,1,1,0,0,1,0,1,0
cynthiaedwards@example.net,1135112,N,CA,F,22,26/10/23,3,8,B,N,N,5.0,Port Joseph,0.22692762001982514,107932.26597198502,Premium,1,1,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,0,0,1,1,1,0,0,1,0
cunninghamcheryl@example.net,4244615,N,US,O,78,10/07/19,4,14,B,S,S,54.0,Johnfurt,0.9761173121529709,56539.26479527143,Premium,0,1,0,1,0,0,1,0,1,0,1,1,1.0,,1,1,1,0,0,1,0,0,0,0
jennifer96@example.org,1953343,S,MX,O,43,04/01/17,7,17,C,S,S,,Michaelside,0.7750699148343321,183454.44905255458,Business,1,0,1,0,0,0,0,1,0,1,1,1,0.0,1.0,0,1,0,0,0,1,0,1,0,0
luisnelson@example.com,7031730,S,US,F,69,26/10/16,8,17,A,S,N,45.0,Lisafurt,0.7298421168676004,196585.2705720253,Premium,0,1,1,0,0,1,1,0,1,1,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,1
apotter@example.net,3737245,N,US,O,75,20/09/22,7,10,C,S,N,18.0,Roachport,0.0022475059764348604,77114.69407961173,Individual,0,1,0,0,1,0,1,0,0,0,1,0,0.0,,1,1,1,1,1,0,0,0,0,0
judithjones@example.com,9418095,S,MX,M,76,12/03/21,3,6,A,N,S,,West Kimberly,0.06305272057515832,26156.421225397844,Business,1,1,0,1,0,0,0,1,0,0,0,1,0.0,,1,1,0,1,1,1,1,1,0,1
princebreanna@example.com,8209100,N,MX,O,61,18/05/19,10,3,A,N,S,51.0,East Alicia,0.5563572522852576,175893.90582363517,Individual,1,0,1,1,1,0,0,0,1,0,1,1,1.0,1.0,0,0,1,1,0,1,1,1,0,0
christophernguyen@example.org,9775457,S,US,O,77,01/02/18,9,11,B,N,S,39.0,Lake Nathanborough,0.7597755960608338,105195.56125916439,Business,1,0,0,0,1,1,1,1,0,0,1,1,0.0,1.0,0,0,0,0,0,0,0,0,1,0
joneslindsay@example.com,2330020,S,CA,F,23,29/08/17,2,9,C,N,S,2.0,South Theresaton,0.0165833766434641,167727.3009762071,Business,0,1,0,1,0,1,0,1,1,0,0,1,1.0,0.0,0,0,1,1,0,1,0,0,0,1
kentlevi@example.net,1826428,S,US,M,43,28/02/23,5,2,B,N,S,14.0,North Chelseaberg,0.004464901181721603,145675.88376741123,Individual,0,0,1,0,0,1,0,0,1,1,0,1,0.0,1.0,0,0,1,1,1,0,0,1,1,0
millsstephanie@example.net,4800739,N,MX,F,65,07/05/21,10,9,A,N,N,6.0,North Michelle,0.012078671074397529,75309.80424210324,Business,0,0,1,0,1,0,0,1,1,1,0,0,1.0,0.0,0,0,1,0,0,0,1,1,1,0
lucas42@example.net,3648908,S,US,M,25,27/03/22,3,7,B,S,S,42.0,Thompsonchester,0.0749920659341845,146476.18378897494,Business,0,0,1,0,1,0,1,0,1,1,1,0,0.0,,1,1,0,0,0,0,1,0,1,1
heather26@example.com,1134764,N,MX,M,21,26/10/21,3,2,B,S,S,27.0,South Karenstad,0.2585585110681182,169228.750032016,Business,0,1,1,0,0,1,0,1,0,0,1,0,,,1,0,0,1,0,0,1,0,1,0
michael36@example.com,8862537,S,CA,F,67,27/05/21,4,4,A,S,S,4.0,Jonton,0.7186303113443261,34255.68093451361,Premium,0,1,0,1,1,1,0,0,0,1,0,0,1.0,0.0,1,1,0,1,0,1,0,0,0,0
bryancoleman@example.net,7921909,N,CA,F,53,14/03/24,9,17,A,N,S,2.0,Townsendport,0.22634941034476808,43405.298410455696,Premium,0,1,1,0,0,1,0,0,1,0,0,0,0.0,0.0,1,0,1,0,0,1,0,1,0,0
donna17@example.org,8934979,S,MX,O,55,31/07/19,4,5,A,S,S,25.0,Melindaport,0.5740869867973669,151555.9640481404,Individual,1,0,1,0,1,1,1,1,1,1,0,1,0.0,,0,1,1,0,0,0,1,1,1,0
albertgrant@example.org,4536605,N,US,M,27,13/08/16,1,9,A,S,N,42.0,Jorgeside,0.983199414518761,196257.7815531387,Individual,0,1,1,0,1,1,1,0,1,1,1,1,0.0,0.0,0,0,1,1,1,0,1,0,1,0
peterparsons@example.org,6880646,S,US,F,67,13/07/24,10,4,B,S,N,46.0,Travisville,0.547302943918392,131576.61974879986,Business,0,1,1,1,0,1,1,1,0,0,0,1,1.0,,0,1,1,0,1,0,0,0,1,1
manuel18@example.org,4605008,N,CA,F,65,29/09/21,1,11,B,N,N,,Christinechester,0.45025993104429074,67485.18622188747,Premium,0,1,1,1,0,0,1,0,0,0,1,1,0.0,,0,0,0,0,0,1,0,1,1,0
bridget92@example.net,1160538,S,US,F,55,29/03/20,9,19,B,S,N,,New Stephenmouth,0.4418426578757749,28932.39314518709,Individual,0,1,1,1,1,1,1,1,0,0,1,0,0.0,,0,1,1,0,1,0,0,0,0,0
qbrown@example.com,3672304,N,US,M,58,19/12/16,5,1,C,S,N,37.0,Cooperchester,0.3332399670409353,56443.49926305943,Premium,0,1,0,0,0,1,0,1,1,0,0,0,1.0,0.0,0,0,1,0,0,0,1,0,1,1
mjimenez@example.com,1271351,S,CA,O,58,17/10/24,9,12,B,S,S,42.0,Novakfort,0.3523898929387478,78715.57822787392,Individual,0,0,1,1,0,0,0,1,0,0,1,0,0.0,,0,1,1,1,0,0,1,0,1,1
christopheroneill@example.com,4046594,N,CA,M,20,16/07/15,9,6,A,N,N,39.0,Cindyport,0.4495906629756776,164431.1704325073,Business,1,1,0,0,1,0,0,0,1,0,1,1,1.0,0.0,1,0,0,0,0,0,1,1,1,0
morrisonleonard@example.net,5840884,S,CA,O,69,07/02/16,5,15,A,N,N,46.0,New Sheritown,0.3300237189377525,135298.85737963213,Individual,0,1,0,1,1,1,0,1,1,1,0,0,1.0,,0,0,0,1,0,0,0,0,0,0
woodlynn@example.net,4346849,S,CA,M,57,27/08/23,7,9,B,N,S,14.0,Gibsonland,0.1336987710201043,30291.743360304383,Premium,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0,0,1,1,0,1,0,0,0,0
laurenhiggins@example.net,8782220,S,CA,O,73,29/09/17,1,6,C,S,N,37.0,New Jamie,0.5223261352441407,166023.91703856585,Individual,0,0,1,1,0,1,0,0,1,0,0,1,0.0,1.0,1,1,0,1,1,1,0,1,1,0
jasmine68@example.com,3725507,S,US,O,21,09/11/19,2,20,A,N,N,41.0,Lake Billmouth,0.10059721228932361,49143.336852532884,Premium,0,1,1,0,0,0,0,1,1,1,0,1,0.0,,0,1,1,0,0,1,1,0,0,0
mauriceflynn@example.net,5648905,N,MX,O,48,17/04/19,2,4,A,S,N,40.0,Townsendton,0.07320538886953609,45539.948767056485,Premium,1,0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,0,1,0,1,1,1,0,1,0,1
brownsteven@example.net,8858063,N,MX,F,71,01/11/16,4,4,C,N,N,46.0,Ryanborough,0.11718151912192853,185928.54689841933,Business,1,1,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0,0,1,0,0,0,1,1,0,0
adam72@example.org,2552970,S,US,O,76,16/11/17,0,10,B,S,N,13.0,Kaitlynside,0.32399512089462645,56666.29937298812,Individual,1,1,1,1,0,0,1,1,0,1,1,0,1.0,1.0,1,1,1,1,0,1,1,1,0,0
blackjohn@example.com,1927386,S,MX,O,75,30/09/19,9,17,C,N,N,35.0,Amandaport,0.592078763695977,147345.24777775953,Business,1,1,0,1,0,0,0,1,0,1,1,0,1.0,,1,0,1,0,1,1,0,0,1,0
ortizheather@example.net,4547434,N,CA,F,41,10/04/20,2,11,C,N,S,54.0,West Timothyfort,0.1603259605960644,155723.26516167456,Individual,0,1,1,0,1,0,1,1,0,1,0,0,0.0,0.0,0,0,1,0,1,1,0,1,0,0
orangel@example.net,3662779,S,CA,O,22,08/08/21,4,6,A,S,N,13.0,Whiteport,0.20861344908989332,72242.35019873944,Premium,1,1,1,1,1,0,1,0,1,1,0,0,,,1,0,1,1,1,1,0,0,1,0
vargasstephanie@example.net,3655394,S,CA,M,39,14/01/23,3,2,A,S,N,6.0,West Michaelmouth,0.6109108391218286,130298.91478703736,Individual,0,0,0,0,0,0,1,1,0,0,1,0,0.0,1.0,1,1,0,1,1,1,0,1,1,0
hoovermegan@example.net,8282330,N,CA,M,55,05/04/18,2,18,B,N,N,7.0,East Carmenbury,0.9320083744195461,148043.11345132763,Premium,1,0,1,0,0,0,1,1,1,0,0,1,1.0,,0,1,0,0,1,0,0,0,1,0
isaiah60@example.net,4205356,N,US,O,66,13/04/21,6,3,A,N,S,45.0,Turnerberg,0.9917280304272671,142195.8388830385,Individual,1,0,0,1,1,1,0,1,1,0,0,1,0.0,0.0,1,0,1,0,1,0,1,0,0,0
leerebecca@example.org,9435386,N,CA,M,38,11/01/23,5,5,A,S,S,30.0,New Trevorbury,0.38945788219997934,27740.622673008922,Premium,1,1,0,0,0,1,0,1,1,1,1,0,1.0,1.0,0,0,1,1,1,1,1,0,0,1
katherine74@example.org,4964595,S,MX,O,68,03/09/24,3,1,B,S,N,13.0,East Paula,0.5071313717924638,49041.43128003367,Individual,0,0,0,0,0,0,1,1,0,0,1,0,1.0,,0,0,0,0,1,0,0,1,1,1
mhernandez@example.com,9490356,N,CA,M,79,11/08/20,2,18,A,N,S,6.0,Nelsonton,0.5358818917061,158576.09510074861,Individual,0,1,1,1,0,0,1,0,1,1,1,1,1.0,1.0,0,0,0,0,1,0,0,0,0,1
diazmichael@example.net,8690596,N,US,F,27,28/01/16,9,18,C,S,N,15.0,South Ashley,0.5983791276557332,46673.526355645925,Business,0,0,1,1,0,0,1,0,1,0,1,0,1.0,,1,0,0,1,0,1,1,1,0,0
douglasbradford@example.com,8618989,N,CA,M,52,30/11/15,4,20,B,N,N,25.0,Port Betty,0.4479429490747584,190409.00677311487,Business,1,0,1,1,0,0,1,0,0,1,0,1,0.0,1.0,0,0,1,1,0,0,1,1,1,0
williamreyes@example.net,5696634,N,US,M,56,09/09/16,0,9,C,N,N,43.0,Josephstad,0.4547440346443331,45027.255193097764,Premium,0,1,0,0,0,1,1,1,1,0,1,0,0.0,1.0,0,1,1,1,0,1,0,1,1,1
bnelson@example.org,4653217,S,CA,O,26,20/04/17,10,16,B,N,N,52.0,South Austinmouth,,109726.62251340183,Business,0,1,0,0,1,1,0,1,1,0,0,1,0.0,1.0,0,1,1,0,1,0,0,0,0,0
housedonald@example.com,1616474,S,US,M,41,16/02/18,6,20,C,S,S,27.0,Simonview,0.7550955155865867,86976.28469814315,Premium,0,0,0,1,1,0,0,1,0,1,1,0,0.0,1.0,0,1,0,0,1,1,1,1,1,1
michaelnelson@example.net,9170732,N,US,O,19,18/01/19,3,12,C,N,S,49.0,Popeberg,0.5771632525730372,71316.43363463048,Individual,0,1,1,0,1,1,0,1,1,1,0,0,0.0,,0,1,0,1,0,1,1,0,1,1
xavier63@example.org,9608443,S,MX,O,18,12/04/15,0,15,B,S,S,31.0,Ronaldbury,0.3185842621865459,85978.62368156915,Business,1,1,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0,1,1,0,0,0,0,1,0,1
montgomerykristy@example.org,9550766,N,US,F,26,28/08/18,10,5,A,N,S,54.0,Port Alyssa,0.8924811792030114,96721.53380563357,Premium,1,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,0,0,0,0,1,1,1
candice91@example.org,8327331,N,MX,M,76,14/11/19,7,7,A,N,S,,Lake Kimberlyberg,0.266341051970313,70258.26552982771,Individual,1,1,1,0,1,0,1,0,0,1,0,0,1.0,0.0,0,0,1,0,1,0,1,1,0,0
david37@example.net,1249163,N,US,M,50,15/02/19,5,1,B,S,S,29.0,Lake Daniel,0.8579828328635946,59363.717669513615,Premium,1,1,0,0,0,0,1,0,1,0,0,1,,0.0,0,0,0,1,1,0,1,0,1,1
msanchez@example.org,5823199,N,US,M,79,29/05/23,0,5,C,N,S,40.0,East Matthewton,0.05402465610166429,25343.864257184032,Premium,1,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,1,0,0,0,0,0,0,1
karen14@example.com,1509416,N,MX,M,49,02/03/25,5,9,A,S,S,,Lake Gary,0.7954320866056154,43604.58933840513,Business,0,0,0,1,0,1,0,1,0,0,1,1,0.0,1.0,0,0,0,0,1,0,0,0,1,1
michael44@example.net,8313325,N,CA,O,50,24/05/19,0,13,A,S,S,22.0,Lake Michaelton,0.1539312714508072,32986.064224869006,Individual,0,0,1,1,1,1,0,0,0,0,0,1,1.0,,1,0,0,0,1,1,1,1,0,1
patriciarios@example.net,1895813,N,MX,F,75,21/07/15,6,18,C,S,N,26.0,South Robintown,0.5251342789262832,133365.28037242295,Individual,1,0,1,1,0,1,1,0,0,1,1,0,1.0,0.0,1,0,1,0,0,0,1,1,0,1
dgomez@example.org,8085162,N,CA,O,71,28/02/22,3,11,C,S,N,14.0,East Shaneburgh,0.14695602497649551,42116.232203494576,Premium,0,1,0,0,1,1,1,0,0,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,1,1
mitchelljoshua@example.org,3578734,S,US,O,47,22/04/19,8,5,B,N,S,4.0,Rossburgh,0.041007906782860704,162416.41664831436,Premium,0,1,0,1,1,1,1,0,0,1,0,1,0.0,,1,0,0,0,0,1,0,1,0,0
susanhudson@example.com,1238370,S,CA,M,31,01/02/21,1,1,B,S,N,22.0,New Michaelton,0.2119573682897763,131185.87449233414,Business,0,0,0,0,1,0,0,0,0,0,1,0,,1.0,0,1,0,0,0,0,1,0,0,0
osilva@example.org,3307721,S,CA,M,28,26/01/19,0,5,C,S,N,9.0,Ryanland,0.3208933870948849,62602.917904460075,Premium,0,1,1,0,0,0,0,0,1,1,1,0,1.0,1.0,0,0,0,0,1,0,0,1,0,0
vgarcia@example.org,1190950,S,MX,F,25,09/11/23,0,2,C,S,N,17.0,Port Cheryltown,0.9074567636678246,171715.73139210985,Individual,1,0,1,1,0,1,0,0,0,1,1,1,1.0,0.0,1,1,1,0,0,0,1,0,0,0
mcgeedebra@example.net,5373609,S,US,M,48,30/01/23,4,18,C,N,N,40.0,New Nancyfurt,0.04349608745376754,74787.51602967676,Individual,1,1,1,0,1,1,0,1,0,1,0,0,,,0,0,0,0,1,0,0,1,1,1
mariamccarty@example.com,4266862,S,US,F,27,01/01/24,2,13,A,S,S,15.0,South Haleymouth,0.4895413953761344,64647.5154893364,Individual,0,1,0,1,0,0,0,1,1,1,1,0,,1.0,1,0,0,1,0,1,1,1,0,1
nathanstewart@example.net,8392884,N,CA,F,72,12/11/22,10,9,A,N,S,6.0,Devinhaven,0.20921535835782834,84913.527453151,Premium,1,0,0,0,0,0,0,1,1,1,0,1,0.0,,0,1,0,0,1,1,1,0,0,0
williamhurley@example.org,8044131,N,CA,O,42,17/06/24,6,20,A,S,N,15.0,Susanmouth,0.24561930661400067,130429.9024184815,Individual,0,1,0,0,1,1,0,1,0,1,1,1,1.0,,0,0,0,1,1,1,0,0,0,0
ricetaylor@example.net,2465933,S,US,O,67,27/09/24,5,6,B,S,N,40.0,North Colin,0.6978199164591451,72394.31183871996,Premium,0,0,1,1,1,1,0,0,1,1,0,0,0.0,1.0,1,1,1,0,0,0,1,1,1,0
hernandezsusan@example.com,8339631,S,MX,F,76,02/04/22,7,18,C,S,N,38.0,Port Wanda,0.5633565319804538,119276.01045041483,Premium,0,0,0,0,1,1,0,1,1,1,0,0,0.0,,0,1,0,0,0,1,0,1,0,0
claykayla@example.com,9728663,N,CA,F,55,12/07/19,7,11,A,N,N,5.0,South Jonathanville,0.4003246028870584,191821.57836178583,Business,0,1,1,0,0,1,1,1,1,0,1,1,0.0,1.0,1,1,1,1,1,1,1,0,0,0
zparker@example.org,1789378,S,CA,O,44,16/01/17,3,5,A,S,N,24.0,Carrieside,0.09015287268962646,78286.27642064396,Individual,1,0,1,1,1,0,1,0,1,1,1,0,,,1,0,0,0,1,1,0,0,0,1
amandawalters@example.net,9046088,N,US,M,28,08/11/19,8,20,A,N,S,14.0,Davidhaven,0.9377956627110275,173527.20999606256,Business,1,1,1,1,1,1,1,1,0,1,0,1,,1.0,0,1,0,0,0,1,1,1,1,0
ianderson@example.com,6538926,S,US,O,80,13/09/21,5,14,A,S,S,27.0,East Nicolasport,0.5468688409438247,63184.419703538195,Individual,0,1,0,1,0,0,0,1,1,1,0,1,1.0,1.0,0,1,0,0,0,1,1,0,0,1
justinrivera@example.com,9666474,N,MX,O,27,22/10/20,6,1,A,N,N,33.0,Brittanyport,0.8972586575809826,61639.99945634701,Premium,0,0,1,1,0,1,0,1,1,1,0,0,0.0,1.0,0,1,0,0,1,0,1,1,0,1
jacob19@example.net,8408442,S,US,M,26,28/04/16,6,14,B,N,N,8.0,West April,0.010573476091623735,182413.34678388064,Individual,1,1,0,0,0,0,1,0,1,0,1,0,1.0,,1,1,1,0,1,0,0,1,1,1
smithlacey@example.com,2826187,S,CA,M,65,07/06/18,8,3,A,S,S,51.0,Jonesmouth,0.11555596348112429,22799.653372024895,Individual,0,1,0,0,0,1,0,0,1,1,1,0,,1.0,0,1,1,1,0,0,1,0,0,1
christopher28@example.org,8903573,N,CA,O,34,22/06/16,9,19,C,N,S,25.0,Loriland,0.3698817114380305,50814.02536713692,Individual,0,0,1,1,0,0,1,1,0,1,1,0,1.0,,1,0,1,0,0,1,1,0,0,0
hannahmorgan@example.com,2697876,N,US,O,65,05/08/17,5,20,A,N,N,37.0,Swansonstad,0.42272510717274925,121092.00550905452,Premium,1,1,0,0,1,0,1,1,0,1,1,0,1.0,0.0,0,1,0,1,1,1,0,0,1,1
thomas27@example.net,3220255,S,CA,M,30,08/07/21,4,19,B,N,N,23.0,Lake Patricia,0.6966353576291516,194683.0869015294,Individual,0,0,1,1,0,0,1,0,0,0,1,1,0.0,,1,0,1,1,0,1,1,1,0,1
tanderson@example.com,9341526,S,US,O,80,04/03/24,0,2,A,S,N,,South Seanville,0.13797581146945315,31258.510639358028,Business,1,1,1,0,1,0,1,0,0,0,1,1,,0.0,0,1,0,1,1,1,1,0,1,1
billyowens@example.net,6583488,N,US,M,67,09/12/23,1,13,B,S,S,38.0,New Jamesstad,0.5123116097969522,143772.0112708227,Business,1,1,1,1,0,1,0,0,1,1,1,1,1.0,0.0,0,1,0,0,1,0,1,0,1,0
zbrock@example.com,7925266,S,CA,F,21,15/08/21,2,4,A,S,S,39.0,Ryanborough,0.7909905362288134,53994.70814747686,Premium,0,1,1,1,1,1,0,1,1,0,0,1,0.0,1.0,0,0,1,1,1,1,0,1,0,0
treyes@example.com,9295080,S,CA,M,61,21/11/17,4,8,C,N,N,42.0,New Christina,0.9254883926632175,140208.1956771756,Premium,0,0,0,1,1,0,1,1,0,1,1,0,1.0,,0,0,1,0,1,0,0,1,1,1
banksangela@example.org,4148771,S,US,M,59,31/01/16,5,15,C,S,S,44.0,Smithshire,0.3089479566796828,46727.55940443201,Business,1,1,0,0,1,0,1,1,0,0,1,1,0.0,,1,0,0,1,0,1,1,1,1,1
chavezseth@example.com,5713053,S,MX,F,49,29/06/21,1,9,C,S,N,46.0,North Matthewland,0.43126800428913525,29801.559490945874,Business,0,1,1,1,1,1,1,1,0,1,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0,1
jennifergibson@example.com,1786175,S,US,F,44,08/04/17,9,7,B,N,S,8.0,Ronaldton,0.6594700580522768,48808.585954805036,Premium,1,1,1,0,0,1,1,0,1,1,0,1,0.0,0.0,0,1,0,1,0,0,1,0,0,0
wrightbonnie@example.com,1658156,S,CA,M,28,16/06/21,10,8,B,N,N,13.0,North Rodneytown,0.0547491713957412,43074.09325234599,Business,0,1,1,0,1,0,1,1,0,0,0,0,0.0,,1,1,0,1,0,0,1,0,1,0
deleonmartin@example.net,7940476,S,MX,O,80,25/09/16,2,8,A,N,N,12.0,Denisemouth,0.9368418993047042,27146.644851306744,Premium,0,0,1,0,0,0,1,1,1,0,0,0,,,1,0,0,1,0,0,1,0,1,0
kaylee22@example.org,4017023,N,CA,M,44,04/10/23,2,18,A,S,S,16.0,Susantown,0.6095746471512817,60936.77359739116,Business,0,1,1,1,0,1,1,0,1,0,0,1,,1.0,0,1,1,0,1,1,0,1,1,1
santosmakayla@example.net,5504431,N,US,M,46,23/11/20,6,14,A,N,N,28.0,Lake Rhonda,0.4424077968326454,143039.95704777047,Business,0,1,0,1,1,1,1,1,0,0,1,0,1.0,0.0,0,0,0,1,1,0,0,0,1,1
chavezstacey@example.com,3403658,S,US,F,75,12/07/17,4,15,C,S,N,4.0,South Blakehaven,0.0874434900602199,98878.64202339585,Individual,1,1,1,0,1,0,1,1,1,0,1,0,1.0,0.0,0,1,0,1,1,0,1,0,0,1
michaelcisneros@example.org,6883761,S,CA,O,28,31/03/18,10,8,B,N,N,11.0,Stacyville,0.33368200955159755,31838.75185712034,Business,1,1,1,1,1,1,0,1,0,0,0,0,,0.0,0,0,1,0,1,0,0,0,1,1
sara73@example.org,3833804,S,MX,O,73,17/07/19,4,1,B,N,S,19.0,Kylebury,0.2032448384064992,171679.84064735053,Business,0,0,0,0,1,0,1,0,0,0,0,1,1.0,1.0,1,0,1,1,0,1,1,1,1,1
sandra61@example.net,5205378,N,MX,F,42,16/05/23,5,16,B,S,N,42.0,Maryfurt,0.005107819178921558,176436.08988124266,Business,0,0,0,0,0,0,1,1,1,1,0,1,1.0,1.0,0,0,1,1,1,1,1,0,1,1
josegomez@example.com,2232170,N,MX,M,63,21/03/21,2,6,A,S,S,48.0,South Stacey,0.8045177147585378,158780.48275137655,Business,0,0,0,0,0,0,1,1,0,0,1,0,,0.0,0,1,1,1,0,1,0,0,1,0
bishopgina@example.com,5976795,N,MX,F,62,07/09/16,7,17,A,N,S,15.0,Armstrongside,0.0191898308429449,156842.79339686802,Business,0,1,0,0,1,0,1,0,1,1,0,0,1.0,,1,0,0,0,1,1,0,0,0,0
pmoore@example.com,7603144,S,CA,F,38,13/10/18,6,19,B,S,N,,East Lisahaven,0.7965601632439498,139547.8518057701,Individual,0,0,0,0,1,0,1,0,0,0,0,0,1.0,,0,0,1,0,1,0,0,1,0,1
ortizalicia@example.com,6163536,S,CA,O,25,21/05/18,5,15,C,S,S,30.0,Mendozaton,0.21128031238392442,168765.66822906642,Individual,0,1,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,1,0,0
briannafisher@example.com,6436188,N,MX,F,48,29/02/24,8,19,A,N,S,56.0,Castromouth,0.5104505457466847,147264.5159146338,Premium,1,0,1,0,0,0,1,1,1,0,0,0,1.0,1.0,1,0,1,1,1,1,1,1,0,0
sotostephanie@example.net,2187952,S,US,M,61,23/03/18,2,6,C,S,N,14.0,New Stanleyview,0.04939229089394348,97837.66624002998,Business,0,0,1,0,1,1,0,0,0,1,1,1,0.0,1.0,1,0,0,0,1,0,1,0,0,1
leslie73@example.com,7420346,N,US,M,78,24/08/16,6,4,B,N,S,,Howardland,0.02743608509783635,74782.91007945404,Premium,1,0,1,1,0,1,0,1,1,1,1,0,1.0,,0,0,0,0,0,0,1,1,0,0
richardsrodney@example.net,5811815,N,MX,F,42,07/08/24,10,8,A,N,S,15.0,West Brendamouth,0.15665413874776946,123407.34136573432,Premium,0,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0,0,1,0,0,0,1,1,0,0
marilyn59@example.net,7263754,N,CA,F,22,03/05/18,10,18,B,S,S,33.0,South Melissa,0.5518498375364267,187252.8611272351,Business,1,0,0,0,1,1,0,1,1,1,1,1,,0.0,1,0,1,1,0,0,0,0,1,0
dgreer@example.com,6141988,N,US,F,72,07/12/20,9,6,A,S,S,30.0,Joshuabury,0.2772229373389534,149434.62582901714,Premium,0,0,1,1,1,1,1,0,0,0,1,0,0.0,0.0,1,0,0,0,0,1,1,1,0,0
byrdkelly@example.net,7250774,N,MX,O,30,10/02/19,9,20,B,N,S,53.0,Yeseniatown,0.9890271594870363,138671.4451147052,Individual,1,1,1,1,1,0,1,1,1,1,0,0,1.0,1.0,1,0,1,0,0,1,0,1,0,1
xclay@example.com,8004850,S,CA,O,66,19/03/17,6,17,B,S,S,49.0,Johnstad,,156498.94107196332,Business,0,0,0,1,1,1,1,1,1,0,0,0,0.0,,0,0,0,1,0,1,0,0,0,1
tdodson@example.org,9094214,S,CA,M,61,21/10/15,3,10,A,S,N,1.0,New Monicamouth,0.21440037320109584,109280.15131048625,Business,0,0,0,1,0,0,1,1,0,1,0,1,1.0,,1,1,0,0,1,0,1,1,1,1
